# Gene Family	1_2kraken_Abundance-RPKs	10_2kraken_Abundance-RPKs	13_2kraken_Abundance-RPKs	16_2kraken_Abundance-RPKs	17_2_2kraken_Abundance-RPKs	17_2kraken_Abundance-RPKs	18_2kraken_Abundance-RPKs	19_2kraken_Abundance-RPKs	20_2kraken_Abundance-RPKs	21_2kraken_Abundance-RPKs	22_2kraken_Abundance-RPKs	23_2kraken_Abundance-RPKs	24_2kraken_Abundance-RPKs	25_2kraken_Abundance-RPKs	26_2kraken_Abundance-RPKs	27_2kraken_Abundance-RPKs	2A_2kraken_Abundance-RPKs	2B_2kraken_Abundance-RPKs	2C_2kraken_Abundance-RPKs	3A_2kraken_Abundance-RPKs	3B_2kraken_Abundance-RPKs	4_2kraken_Abundance-RPKs	8_2_2kraken_Abundance-RPKs	8_2kraken_Abundance-RPKs	MmtII1_2_2kraken_Abundance-RPKs	MmtII1_2kraken_Abundance-RPKs	MmtII2_2_2kraken_Abundance-RPKs	MmtII2_2kraken_Abundance-RPKs	MmtII3_2_2kraken_Abundance-RPKs	MmtII3_2kraken_Abundance-RPKs
PF11923|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.8787	40.1036	29.0703	112.594	168.564	54.1165	179.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11935	NA	NA	NA	NA	NA	NA	NA	NA	NA	398.562	330.057	198.881	153.812	233.366	147.632	98.8365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11935|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	398.562	330.057	198.881	153.812	233.366	147.632	98.8365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11951	NA	NA	NA	NA	NA	NA	NA	NA	NA	485.686	787.261	611.877	501.938	503.859	406.41	462.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11951|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	485.686	787.261	611.877	501.938	503.859	406.41	462.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11957	NA	NA	NA	NA	NA	NA	NA	NA	NA	156.596	57.6489	292.186	120.312	195.565	154.071	51.2485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11957|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	156.596	57.6489	292.186	120.312	195.565	154.071	51.2485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11970	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.1756	87.4987	94.6227	183.572	36.9336	117.585	74.7374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11970|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.1756	87.4987	94.6227	183.572	36.9336	117.585	74.7374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11976	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.0726	NA	150.375	NA	90.1642	142.727	462.152	NA	NA	NA	NA	339.532	NA	NA	NA	6.64641	8.45973	6.7822	2.02788	15.5095	35.8295
PF11976|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.0726	NA	150.375	NA	90.1642	142.727	462.152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11987|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	401.555	338.488	366.055	162.804	356.703	400.738	74.3307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11988	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.738	116.209	125.175	239.749	142.238	154.838	51.1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11988|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.738	116.209	125.175	239.749	142.238	154.838	51.1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11989	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.738	116.209	125.175	239.749	142.238	154.838	51.1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF11989|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.738	116.209	125.175	239.749	142.238	154.838	51.1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12002|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	279.644	385.769	272.915	54.1883	260.174	105.627	136.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12009	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.3556	95.9296	69.0935	167.498	39.923	63.7747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12009|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.3556	95.9296	69.0935	167.498	39.923	63.7747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12015	NA	NA	NA	NA	NA	NA	NA	NA	NA	200.984	123.273	177.963	154.767	41.5623	198.529	153.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12015|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	200.984	123.273	177.963	154.767	41.5623	198.529	153.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12044	NA	NA	NA	NA	NA	NA	NA	NA	NA	170.635	124.982	228.28	44.1623	105.786	253.106	56.3327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12044|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	170.635	124.982	228.28	44.1623	105.786	253.106	56.3327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12051	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.6272	255.888	66.2112	190.972	78.0137	461.907	80.2284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
